store_id,survival_days,status,country,max_segment,creation_platform,products_created,admin_visits,source,seller_probability,tx,gmv_usd
-3298528633750391924,163,0,A,B,A,-0.005225051912899937,0.5205171428718802,E,-0.7484792327120596,-0.08812115050602362,-0.05813926022407434
-5374426278714529111,210,0,A,C,A,-0.096411619831889,-0.25297686654125245,E,-0.6297968428861751,-0.11077719784484988,-0.10646262373791036
7309366000600033295,48,1,C,C,B,-0.05470613527979323,0.8845143237721779,H,-0.7227356260954155,-0.11077719784484988,-0.10646262373791036
-6467205762676778219,-295,1,A,C,B,-0.11054907222242996,-1.1629698187919968,H,-0.7563332143917137,-0.11077719784484988,-0.10646262373791036
-7654129688450375731,36,1,A,C,A,-0.09075663887567263,-0.8899719331167735,A,-0.7231719584109518,-0.11077719784484988,-0.10646262373791036
2748134742551700675,387,1,C,D,A,-0.1020666007881054,0.9755136189972524,A,1.3105729643039317,-0.05413707949778423,0.026150870823683208
8513546380426172635,280,1,A,B,A,0.31145388163521714,1.6125086855727735,H,-0.5813639558616411,-0.09944917417543676,-0.10233716928101044
-418631818593797579,182,1,A,B,A,-0.0992391103099972,0.20201960958411969,I,-0.5508206937740973,-0.11077719784484988,-0.10646262373791036
6874770430950273465,56,1,A,C,A,-0.10984219960290292,-0.6169740474415502,D,-0.5874726082791499,-0.11077719784484988,-0.10646262373791036
1002298373826292212,142,1,A,B,A,-0.09853223769047016,-0.2984765141537897,A,-0.5957629222743404,-0.11077719784484988,-0.10646262373791036
-6491476956729004155,45,1,C,C,A,-0.05611988051884733,-0.9809712283418479,I,-0.6738664067553454,-0.11077719784484988,-0.10646262373791036
6500408471312681933,439,0,C,D,A,-0.08156729482182103,0.11102031435904526,E,1.5191398111303027,0.08179920453517332,-0.09086615240827907
4324592910569899547,52,1,C,C,A,-0.10418721864668652,-0.9354715807293108,H,-0.6158342087890121,-0.11077719784484988,-0.10646262373791036
4076648831771845365,161,0,C,A,A,-0.046223663845468665,2.4315023425984434,A,1.6814554325098214,0.4216399146175672,0.2754097616704747
-6915959837032107440,461,0,A,B,A,-0.09429100197330786,0.8845143237721779,I,-0.6729937421242727,-0.09944917417543676,-0.10640925178278997
-4388696566694240948,643,0,A,D,A,-0.06884358767033417,0.11102031435904526,A,1.999105358220277,0.1610953702210652,0.3742427621190049
-3350617976502762993,558,0,A,D,A,0.015981126672911475,0.8390146761596406,D,-0.509369123798145,-0.03148103215895797,-0.10409449032182692
-3217285646408626119,110,1,A,B,A,-0.10348034602715947,-0.9354715807293108,A,-0.5320584042060347,-0.11077719784484988,-0.10646262373791036
-8677864922218903017,58,1,C,C,A,-0.03703431979161705,0.06552066674650804,C,-0.7445522418722326,-0.11077719784484988,-0.10646262373791036
3040120588164562748,565,0,D,D,A,-0.10489409126621356,-0.9809712283418479,F,1.5741176828878811,-0.11077719784484988,-0.10646262373791036
-5396750627233158899,132,0,A,B,A,-0.09075663887567263,-0.5714743998290129,B,-0.4596272398270021,-0.08812115050602362,-0.10327809708239248
1003956233728386520,473,0,A,B,A,-0.10489409126621356,-0.1164779237036408,I,1.1190230777834784,-0.11077719784484988,-0.10646262373791036
-1910080419881867006,78,1,A,B,A,-0.04763740908452276,-0.798972637891699,H,-0.6232518581531298,-0.08812115050602362,-0.10639146113108314
3365163434791172037,299,0,C,A,A,-0.08651540315851035,1.7945072760229224,D,1.981215733283288,0.22906351223754398,0.24077729301456344
-4936692466141889160,122,1,A,C,A,-0.1020666007881054,-0.4804751046039385,I,-0.6306695075172476,-0.11077719784484988,-0.10646262373791036
8976592691047554539,433,1,C,B,A,-0.10913532698337586,0.3385185524217313,A,-0.6359054953036838,-0.11077719784484988,-0.10646262373791036
-308305931135447792,367,0,C,C,A,-0.10135972816857834,-0.9809712283418479,H,-0.5957629222743404,-0.11077719784484988,-0.10646262373791036
-4069611798275890981,50,1,C,C,A,-0.08651540315851035,-0.4804751046039385,B,-0.5822366204927139,-0.11077719784484988,-0.10646262373791036
4802003380838941970,106,1,A,C,B,-0.10560096388574064,-1.2539691140170712,I,-0.7432432449256234,-0.11077719784484988,-0.10646262373791036
-8353944587483712684,446,1,C,C,A,-0.08510165791945626,-0.4349754569914013,E,-0.7318986047216787,-0.11077719784484988,-0.10646262373791036
-5499954130410342191,65,1,A,C,A,-0.061067988855536666,-0.798972637891699,F,-0.7414979156634782,-0.08812115050602362,-0.10501565073242364
-7101584549938745448,198,0,A,B,A,-0.09358412935378084,-0.798972637891699,A,-0.5045694683272451,-0.11077719784484988,-0.10646262373791036
-8394755096796987828,269,0,A,D,A,-0.10630783650526766,0.06552066674650804,B,1.583716993829681,-0.05413707949778423,-0.01801541040799633
-8542847879926829649,51,1,C,C,A,-0.06813671505080712,0.3385185524217313,F,-0.7214266291488065,-0.11077719784484988,-0.10646262373791036
-9087325819442842870,158,0,C,D,B,-0.10277347340763243,-0.6169740474415502,F,-0.6921923640078717,-0.11077719784484988,-0.10646262373791036
-878832248961524293,80,1,A,C,A,-0.10489409126621356,-0.4804751046039385,E,1.2795933699008517,-0.07679312683661049,-0.08985603873914834
6419355701880472577,111,1,C,C,A,-0.09217038411472672,-0.02547862847856638,A,-0.6895743701146537,-0.11077719784484988,-0.10646262373791036
4824223588457315116,201,1,A,C,A,-0.10701470912479473,-0.8444722855042363,I,-0.6756117360174908,-0.11077719784484988,-0.10646262373791036
5229150774807458818,80,1,A,B,A,-0.10701470912479473,-0.7079733426666246,A,-0.6743027390708818,-0.09944917417543676,-0.10149310169447652
-5296007266332017812,323,1,A,D,A,-0.08298104006087513,-0.9809712283418479,I,0.7738842161942326,-0.08812115050602362,-0.1016156595173456
7710253337285644531,120,1,C,C,A,-0.10489409126621356,-0.3894758093788641,B,-0.7318986047216787,-0.11077719784484988,-0.10646262373791036
8161034217912897410,449,0,C,G,A,-0.06248173409459075,-0.07097827609110359,E,1.7979561607580243,0.002503038849281416,-0.043829646034568535
-1605533145447231348,98,1,A,C,A,-0.10065285554905128,-0.9354715807293108,I,-0.7633145314402953,-0.11077719784484988,-0.10646262373791036
4528473801966708107,50,1,C,C,A,-0.08156729482182103,-0.798972637891699,I,-0.4866798433902552,-0.08812115050602362,-0.10527855702986864
-7575347482930309254,272,0,A,B,A,-0.03844806503067115,0.020021019133970832,I,0.4156553851388972,-0.08812115050602362,-0.09151649956511668
-808144193661534272,334,1,C,D,A,-0.10277347340763243,0.47501749525934295,D,1.9938693704338413,0.0364871098575208,0.01944972534745381
-6136309318432569423,533,1,A,D,A,-0.111255944841957,-1.026470875954385,I,1.2429414553957991,-0.11077719784484988,-0.10646262373791036
-6109414059673035354,50,1,C,C,A,-0.10630783650526766,-0.1164779237036408,A,-0.7161906413623704,-0.11077719784484988,-0.10646262373791036
-469754012796316921,293,1,C,B,A,0.07111719099602115,-0.02547862847856638,D,-0.6481228001387013,-0.11077719784484988,-0.10646262373791036
-5543787471618753933,50,1,C,C,A,-0.10348034602715947,-1.0719705235669224,A,-0.7222992937798791,-0.11077719784484988,-0.10646262373791036
4630309875424174440,602,0,C,C,A,-0.09358412935378084,-0.07097827609110359,I,-0.6197611996288391,-0.11077719784484988,-0.10646262373791036
-1471763566053853753,104,0,C,G,C,0.5143263234394797,1.749007628410385,A,-0.4317019716326764,6.085651749324131,18.508489278814395
2748519213616475005,95,1,A,C,B,-0.11054907222242996,-0.798972637891699,B,-0.6712484128621273,-0.11077719784484988,-0.10646262373791036
1287461936042945995,108,1,A,C,A,-0.0843947852999292,-0.25297686654125245,H,-0.7572058790227865,-0.11077719784484988,-0.10646262373791036
-201751587588594961,224,0,A,D,A,-0.06742984243128007,1.6125086855727735,B,1.9737980839191696,-0.03148103215895797,-0.0396330289708414
4924786642534778896,508,1,C,B,A,-0.08651540315851035,-0.16197757131617802,E,-0.2920756306610473,-0.05413707949778423,-0.03577245755046499
8865753115697481272,285,0,C,B,A,-0.09217038411472672,-0.07097827609110359,B,-0.5761279680752049,-0.09944917417543676,-0.10641122852186848
-4994837137282821560,82,1,C,G,A,-0.10630783650526766,1.1575122094474009,E,1.53615677143622,3.808718991772092,0.23113673652855435
2278827160683550476,51,1,C,C,A,-0.0631886067141178,-0.4349754569914013,A,-0.5944539253277313,-0.11077719784484988,-0.10646262373791036
7328912153673966065,78,1,A,C,A,-0.05470613527979323,0.020021019133970832,A,1.5431380884848012,0.002503038849281416,-0.010606592341651837
7278374519621633744,436,0,A,A,A,-0.07591231386560464,-0.16197757131617802,I,1.9140205566906912,-0.11077719784484988,-0.10646262373791036
-8017346570985498730,195,1,A,C,A,-0.061067988855536666,-0.9354715807293108,D,-0.6284878459395661,-0.11077719784484988,-0.10646262373791036
3112649133439819009,703,0,C,D,A,0.04142854097588517,1.5670090379602362,C,1.2830840284251424,-0.07679312683661049,0.02382227218917046
3725475695336298055,58,1,C,C,A,-0.09287725673425376,-1.026470875954385,F,-0.6847747146437538,-0.11077719784484988,-0.10646262373791036
5346373812235533152,408,0,A,D,A,-0.08086042220229397,0.2475192571966569,E,1.7333789780586455,0.0364871098575208,-0.04099302545687262
3299191154661670768,143,1,A,B,A,-0.10772158174432177,-0.7534729902791618,I,-0.3714881120886613,-0.09944917417543676,-0.10003624499359716
-4568938897788998106,144,1,C,C,A,-0.04268930074783344,-0.6169740474415502,E,-0.7292806108284606,-0.11077719784484988,-0.10646262373791036
-1345854952749987671,17,1,A,C,A,-0.0872222757780374,-0.7079733426666246,H,-0.7432432449256234,-0.11077719784484988,-0.10646262373791036
7882769728999201436,426,1,A,D,A,-0.1084284543638488,0.2475192571966569,H,1.8555520264088208,-0.008824984820131714,-0.035286179737145686
-676293039559660755,50,1,C,C,B,-0.111255944841957,-1.0719705235669224,K,-0.7401889187168692,-0.11077719784484988,-0.10646262373791036
-7308501860403162910,50,1,A,C,A,-0.08368791268040217,-0.6624736950540874,A,-0.6188885349977664,-0.11077719784484988,-0.10646262373791036
-4154114929525843589,51,1,C,B,B,-0.08580853053898331,0.6115164380969547,A,-0.6359054953036838,-0.09944917417543676,-0.10480216291194198
-1132993050968255371,113,1,C,C,B,-0.10348034602715947,0.47501749525934295,H,-0.5080601268515359,-0.11077719784484988,-0.10646262373791036
7734215771358104734,121,1,C,C,B,-0.06460235195317189,0.15651996197158247,E,-0.6939376932700171,-0.11077719784484988,-0.10646262373791036
-7604453115939736791,54,1,C,C,A,-0.10630783650526766,-1.026470875954385,E,-0.6446321416144106,-0.11077719784484988,-0.10646262373791036
672018133154875960,187,0,C,C,A,-0.10913532698337586,-1.208469466404534,D,-0.7345165986148967,-0.11077719784484988,-0.10646262373791036
-7372425197494804594,172,0,A,B,A,-0.09994598292952424,-0.16197757131617802,A,1.8066828070687508,-0.05413707949778423,-0.06230820294070202
-2385891554337197197,265,0,A,G,A,0.011033018336222146,2.0220055140856084,B,2.0056503429533223,1.7583467076083166,0.8302033281908349
1985995043636307299,286,1,A,C,A,-0.0631886067141178,1.112012561834864,A,-0.6402688184590472,-0.11077719784484988,-0.10646262373791036
-5296734257937944000,301,1,A,C,A,-0.09570474721236197,-0.798972637891699,I,-0.7432432449256234,-0.11077719784484988,-0.10646262373791036
-5410263407330598103,50,1,A,C,B,-0.05753362575790143,-0.798972637891699,E,-0.7336439339838241,-0.11077719784484988,-0.10646262373791036
-4926866092838316510,53,1,D,C,A,-0.08934289363661854,-1.1629698187919968,B,-0.6751754037019544,-0.11077719784484988,-0.10646262373791036
3887357522084177938,442,0,A,B,A,-0.1020666007881054,-0.7534729902791618,A,1.7342516426897188,-0.11077719784484988,-0.10646262373791036
-7561400726372509252,411,1,C,B,A,-0.060361116236009614,-0.8899719331167735,D,-0.574818971128596,-0.11077719784484988,-0.10646262373791036
4287162873758221415,170,1,A,C,A,-0.09570474721236197,-0.4804751046039385,A,-0.6795387268573178,-0.11077719784484988,-0.10646262373791036
-4993225226039812328,83,0,A,C,B,-0.10560096388574064,-1.208469466404534,E,-0.7572058790227865,-0.11077719784484988,-0.10646262373791036
80746442205130276,606,0,A,A,A,-0.10065285554905128,0.7935150285471034,B,1.821518105796987,-0.11077719784484988,-0.10646262373791036
-7186910924274006247,429,0,A,D,A,-0.05965424361648256,0.3385185524217313,I,1.6308408839076058,-0.11077719784484988,-0.10646262373791036
3638880177876175935,156,1,C,C,B,-0.08651540315851035,-0.8899719331167735,F,-0.6738664067553454,-0.11077719784484988,-0.10646262373791036
8887865387210735617,146,0,C,C,A,-0.07944667696323987,-0.7534729902791618,B,-0.7471702357654506,-0.11077719784484988,-0.10646262373791036
-4709939597204589882,439,1,C,D,A,-0.0271381031182384,1.5670090379602362,B,-0.3025476062339195,-0.05413707949778423,-0.058447631520325616
-1041276589419350034,292,0,C,B,A,-0.07732605910465874,0.5660167904844174,I,1.5758630121500268,-0.05413707949778423,0.10539241026486557
3687226558962109003,132,1,A,C,B,-0.08863602101709149,-0.1164779237036408,D,-0.5700193156576964,-0.11077719784484988,-0.10646262373791036
5588962678667023513,269,1,A,B,A,-0.10065285554905128,-0.07097827609110359,B,-0.6791023945417815,-0.09944917417543676,-0.09673113725428872
-9107230532717837176,230,1,C,C,A,-0.08298104006087513,-0.9354715807293108,D,-0.6860837115903629,-0.11077719784484988,-0.10646262373791036
-6943231140824907611,105,1,C,C,A,-0.09853223769047016,-0.9354715807293108,H,-0.7637508637558316,-0.11077719784484988,-0.10646262373791036
-6548403498055997189,50,1,D,C,A,-0.111255944841957,-1.1174701711794597,D,-0.7349529309304331,-0.11077719784484988,-0.10646262373791036
-317715142190072497,704,0,C,B,A,-0.09429100197330786,-0.6169740474415502,A,-0.4892978372834733,-0.11077719784484988,-0.10646262373791036
-8161831244317653574,177,1,A,B,A,-0.0872222757780374,1.1575122094474009,I,-0.6345964983570748,-0.09944917417543676,-0.10575297440871674
-4205506808505088978,80,1,A,C,A,-0.11054907222242996,-1.2539691140170712,E,-0.7432432449256234,-0.11077719784484988,-0.10646262373791036
-7057243319334022238,60,1,A,C,A,-0.08863602101709149,-0.1164779237036408,B,-0.4801348586572101,-0.11077719784484988,-0.10646262373791036
537412124348408521,50,1,C,C,A,-0.04198242812830638,1.2485115046724755,C,-0.20480916755377912,-0.07679312683661049,-0.011011823852751255
-6830063746386385685,171,0,A,B,A,-0.10701470912479473,-0.5259747522164757,C,-0.6180158703666937,-0.11077719784484988,-0.10646262373791036
7982073762505553263,81,1,C,C,A,-0.03986181026972525,0.15651996197158247,H,-0.7205539645177339,-0.11077719784484988,-0.10646262373791036
-7115585788302747606,217,1,C,D,A,0.00961927309716805,-0.02547862847856638,A,1.2433777877113352,-0.008824984820131714,-0.05861565434200097
-7802224011714071497,110,1,C,C,D,0.00961927309716805,2.204004104535757,D,-0.6703757482310546,-0.09944917417543676,-0.10389286293581647
7022975493424927778,71,1,A,C,A,-0.09217038411472672,-0.6169740474415502,A,-0.7637508637558316,-0.11077719784484988,-0.10646262373791036
5598637170644707809,140,0,A,C,A,-0.10277347340763243,-0.8444722855042363,D,-0.7401889187168692,-0.11077719784484988,-0.10646262373791036
6725770154838805019,200,1,A,B,A,-0.0872222757780374,-0.7079733426666246,H,-0.3090925909669647,-0.09944917417543676,-0.10262577318647637
169998378527395349,114,1,C,C,A,-0.1020666007881054,-0.07097827609110359,B,-0.6415778154056562,-0.11077719784484988,-0.10646262373791036
2188368021720434898,528,0,A,A,A,-0.10489409126621356,-1.026470875954385,E,1.5143401556594032,-0.11077719784484988,-0.10646262373791036
9139044352991706039,83,0,A,C,A,-0.10560096388574064,-0.4349754569914013,A,-0.6197611996288391,-0.11077719784484988,-0.10646262373791036
8383573580842782569,50,1,A,B,B,-0.10913532698337586,-1.1174701711794597,F,-0.3649431273556162,-0.11077719784484988,-0.10646262373791036
6613778640029712573,80,1,C,B,A,-0.10065285554905128,-0.4804751046039385,B,-0.7013553426341348,-0.09944917417543676,-0.10189833320557592
5271587466626628858,205,1,C,C,B,0.0032574195214246284,0.38401820003426856,B,-0.6712484128621273,-0.11077719784484988,-0.10646262373791036
-4282154026393184606,169,1,C,B,A,-0.04198242812830638,1.33951079989755,A,1.645239850320305,1.996235204665992,2.0508693602716037
4424830861769965206,680,1,C,D,A,-0.07591231386560464,-0.1164779237036408,B,0.3314432482403833,0.0704711808657602,-0.06746946867475365
2632112247738129020,341,0,C,D,A,0.7857654093378657,0.6570160857094918,A,-0.5979445838520221,-0.05413707949778423,-0.0933983551678808
-3206435953441593247,628,0,C,D,A,-0.1020666007881054,-0.7534729902791618,C,-0.6044895685850672,-0.11077719784484988,-0.10646262373791036
2127695416166012333,468,1,C,B,A,-0.09429100197330786,0.38401820003426856,B,-0.5076237945359996,-0.09944917417543676,-0.09937601414136686
-6642052355708632059,75,1,A,B,A,-0.09994598292952424,-0.02547862847856638,D,1.19276323910912,-0.06546510316719736,-0.08642046622065669
-6892750479930844204,294,1,C,C,A,-0.111255944841957,-0.9354715807293108,D,-0.6681940866533729,-0.11077719784484988,-0.10646262373791036
-9198490683461045259,231,0,C,C,A,-0.09570474721236197,-0.4349754569914013,H,-0.7284079461973879,-0.11077719784484988,-0.10646262373791036
-6260173316610838115,81,0,A,A,A,-0.10418721864668652,0.6115164380969547,A,-0.4543912520405661,0.4103118909481541,0.01811937994760059
7612607368659450769,159,1,A,B,A,-0.0992391103099972,-0.3894758093788641,A,-0.35578014872935304,-0.07679312683661049,-0.09405067906379697
3527462340574172972,50,1,C,C,B,-0.09711849245141606,-0.6624736950540874,A,-0.7222992937798791,-0.11077719784484988,-0.10646262373791036
-9015424361339035008,713,0,C,B,A,-0.08227416744134806,0.06552066674650804,A,-0.4447919410987664,-0.07679312683661049,-0.08852767007837366
3194997502463757157,230,1,C,C,A,0.09515086005994076,-0.7534729902791618,A,-0.7314622724061424,-0.11077719784484988,-0.10646262373791036
7686025697610481568,198,1,C,C,A,8.030502886870572,2.0220055140856084,F,-0.7445522418722326,-0.11077719784484988,-0.10646262373791036
-7488268048904342791,50,1,C,C,A,-0.111255944841957,-1.2539691140170712,H,-0.7401889187168692,-0.11077719784484988,-0.10646262373791036
7491709798142991594,146,0,C,B,A,-0.10348034602715947,1.5670090379602362,E,-0.5935812606966586,-0.08812115050602362,-0.09134452326528424
-5880486552382694285,267,0,A,B,A,-0.1084284543638488,0.11102031435904526,I,1.6670564660971219,-0.09944917417543676,-0.08395349585064657
-8284516027492027030,384,1,A,A,A,0.015274254053384432,0.3385185524217313,B,1.8258814289523504,-0.09944917417543676,-0.10645669352067476
-4902833362295861226,118,0,C,A,A,-0.11054907222242996,1.6580083331853106,B,1.4541262961153878,0.37632781993991465,0.2430801940410553
6667875475543210691,111,0,C,B,B,-0.09570474721236197,-0.07097827609110359,D,-0.6450684739299469,-0.08812115050602362,-0.0905221998086142
-5030014609763692551,110,1,C,B,A,-0.08015354958276692,1.5215093903476988,A,-0.5359853950458617,-0.09944917417543676,-0.10111554453047657
-393747143263777773,106,1,C,C,A,0.07606529933271047,0.2930189048091941,A,-0.5582383431382151,-0.0428090558283711,-0.05424310750028434
-1175511337468289676,464,1,C,D,A,-0.10630783650526766,0.020021019133970832,I,1.881295633025465,-0.08812115050602362,0.006478363514115349
-2374032472309193059,405,0,A,D,A,-0.05611988051884733,1.33951079989755,B,1.6797101032476758,0.11578327554341272,0.08736850334679484
-7412342980607719270,403,1,C,B,B,0.0477903945516286,-0.1164779237036408,I,-0.6585947757115734,-0.11077719784484988,-0.10646262373791036
-1125702505136463514,654,0,A,D,B,-0.08086042220229397,-0.6169740474415502,B,1.862969675772939,-0.07679312683661049,-0.09199289368304332
1619859595884450368,38,1,C,C,A,-0.09570474721236197,-0.7534729902791618,A,-0.6311058398327839,-0.11077719784484988,-0.10646262373791036
492201226786108394,232,1,C,C,B,-0.06601609719222598,0.15651996197158247,I,-0.6773570652796359,-0.11077719784484988,-0.10646262373791036
4613170933667276826,46,1,A,C,A,-0.10348034602715947,-1.026470875954385,I,-0.6695030835999819,-0.11077719784484988,-0.10646262373791036
4707192346417622919,289,0,C,B,A,-0.0992391103099972,-0.3894758093788641,E,-0.6092892240559671,-0.11077719784484988,-0.10646262373791036
9120709574614516352,114,1,C,C,A,-0.10630783650526766,-0.6169740474415502,G,-0.6210701965754482,-0.11077719784484988,-0.10646262373791036
2379838262079336347,163,1,A,C,B,-0.09075663887567263,0.2930189048091941,B,-0.6647034281290822,-0.11077719784484988,-0.10646262373791036
4858177766994411196,389,0,A,D,A,-0.09570474721236197,-0.5259747522164757,B,1.4942688691447312,-0.05413707949778423,-0.09406649297642522
2036301579170968139,80,1,A,C,A,-0.06884358767033417,-0.5259747522164757,B,-0.6092892240559671,-0.11077719784484988,-0.10646262373791036
-7866025613901997440,193,0,C,D,A,-0.09429100197330786,-0.8444722855042363,C,-0.7279716138818515,-0.11077719784484988,-0.10646262373791036
1785005867568743486,202,0,C,D,A,-0.09853223769047016,-0.20747721892871526,A,1.6369495363251148,0.04781513352693393,-0.02293156049630976
8988410270622229615,314,0,A,D,A,-0.1084284543638488,-0.7534729902791618,I,1.3624965098527564,-0.05413707949778423,-0.08862848377137887
8081420124041204923,41,1,C,C,A,-0.10701470912479473,-1.026470875954385,F,-0.6751754037019544,-0.11077719784484988,-0.10646262373791036
-7193381902968317788,269,1,C,C,A,-0.029965593596346582,-0.16197757131617802,C,-0.6533587879251375,-0.11077719784484988,-0.10646262373791036
-574092438065824453,165,1,C,C,A,-0.08368791268040217,1.2940111522850128,A,1.9956146996959865,0.4896080566340459,0.16073122076841787
7509042280733719036,107,1,C,C,B,-0.04198242812830638,1.0665129142223266,A,1.0814984986473528,-0.08812115050602362,-0.07857874229611331
2603459810063283069,115,1,C,C,A,0.6910444783212415,0.6570160857094918,A,-0.7445522418722326,-0.11077719784484988,-0.10646262373791036
-4882177812615847756,104,1,A,C,A,-0.096411619831889,0.20201960958411969,I,-0.7044096688428892,-0.11077719784484988,-0.10646262373791036
-5503219072766780565,142,0,C,C,A,9.156550969777156,-0.20747721892871526,E,-0.6153978764734758,-0.11077719784484988,-0.10646262373791036
-877198180122757454,162,1,A,B,D,0.013860508814330336,2.4315023425984434,D,0.4880865495179298,-0.06546510316719736,-0.08531349233667779
-753227843420483578,7,1,A,C,B,-0.10984219960290292,-1.2539691140170712,I,-0.7262262846197063,-0.11077719784484988,-0.10646262373791036
1080432771158765945,392,1,C,B,A,-0.052585517421212084,-0.07097827609110359,A,-0.588781605225759,-0.08812115050602362,-0.09546997772218416
-5298218215167872530,0,1,A,C,A,-0.08792914839756445,-0.6624736950540874,A,-0.7131363151536161,-0.11077719784484988,-0.10646262373791036
-8832859616543766968,233,0,C,C,A,0.036480432639195835,1.7035079807978482,D,-0.7035370042118165,-0.11077719784484988,-0.10646262373791036
-1482359792789692879,50,1,A,C,A,-0.10772158174432177,-0.798972637891699,B,-0.6415778154056562,-0.11077719784484988,-0.10646262373791036
1380935945655680471,0,1,C,C,A,-0.11054907222242996,-1.0719705235669224,H,-0.7039733365273529,-0.11077719784484988,-0.10646262373791036
8461203101583428396,112,1,C,B,A,-0.03986181026972525,0.06552066674650804,F,-0.652922455609601,-0.09944917417543676,-0.10604157831418266
-599845251321535116,91,0,A,A,A,-0.08863602101709149,1.6125086855727735,E,1.904857578064428,0.3310157252622621,0.1411891782380332
-4444544575620786452,65,1,C,C,A,-0.10489409126621356,-1.0719705235669224,F,-0.7641871960713679,-0.11077719784484988,-0.10646262373791036
7794038769060654901,101,1,C,B,A,-0.05046489956263095,0.15651996197158247,G,-0.5215864286331625,-0.0428090558283711,-0.06109646188556084
7895073784447898937,56,1,A,B,A,-0.09287725673425376,-1.026470875954385,H,-0.6555404495028191,-0.09944917417543676,-0.10295588861259147
-2164311678259250314,251,0,A,B,A,-0.07661918648513169,0.9300139713847152,B,-0.34269017926326284,-0.07679312683661049,-0.0935209129907499
1127125598367913541,50,1,C,C,B,-0.111255944841957,-1.026470875954385,A,-0.6926286963234078,-0.11077719784484988,-0.10646262373791036
5423056155904665364,18,1,A,C,B,-0.09570474721236197,-1.026470875954385,E,-0.7576422113383228,-0.11077719784484988,-0.10646262373791036
3070236126942091534,50,1,C,C,A,-0.111255944841957,-1.208469466404534,A,-0.7401889187168692,-0.11077719784484988,-0.10646262373791036
2689081265542710963,261,0,C,G,A,-0.0992391103099972,1.0665129142223266,B,1.6975997281846658,-0.06546510316719736,-0.07741444297885693
2953834000484422664,79,0,C,D,A,-0.10772158174432177,0.702515733322029,E,-0.6311058398327839,0.13843932288223895,0.17007724313172545
-6567715793248211885,602,1,A,B,B,0.14816630652446927,0.4295178476468057,K,1.373404817741165,-0.08812115050602362,-0.03581001559295713
-4473044637703887159,0,1,C,C,A,-0.09004976625614558,-0.8444722855042363,A,-0.651613458662992,-0.11077719784484988,-0.10646262373791036
2958694504085423641,16,1,C,C,B,-0.046223663845468665,0.8845143237721779,A,-0.511987117691363,-0.08812115050602362,-0.060813788197330514
-4056841237694534096,48,1,C,C,A,-0.04127555550877934,-0.20747721892871526,A,-0.5966355869054131,-0.11077719784484988,-0.10646262373791036
-7649078228563026786,83,1,C,B,B,-0.10277347340763243,-0.20747721892871526,H,-0.6908833670612626,-0.09944917417543676,-0.10529437094249693
-7632701836703970122,454,0,A,G,A,-0.10772158174432177,-0.2984765141537897,E,1.6958543989225203,0.5349201513116985,0.26349200176599474
-1190639605630072749,353,0,C,D,A,0.011739890955749193,1.2485115046724755,B,1.4933962045136586,0.013831062518694544,-0.007117647868039777
-1840607962682293056,64,1,A,C,A,-0.10772158174432177,-0.7534729902791618,I,-0.7262262846197063,-0.09944917417543676,-0.1064586702597533
716312375831761771,403,0,A,A,A,-0.06389547933364484,1.5670090379602362,B,2.0030323490601045,0.20640746489871767,0.09254755973255327
3553019704595820,385,1,C,B,B,-0.111255944841957,-1.2539691140170712,B,-0.6319785044638566,-0.11077719784484988,-0.10646262373791036
-4871207102766275952,70,1,C,C,A,-0.06813671505080712,-0.07097827609110359,C,-0.6690667512844456,-0.11077719784484988,-0.10646262373791036
-5023115560981852254,50,1,A,C,B,-0.07661918648513169,-0.5259747522164757,B,-0.6825930530660722,-0.11077719784484988,-0.10646262373791036
-7009651164689019638,45,1,A,C,A,-0.10984219960290292,-1.1629698187919968,A,-0.6825930530660722,-0.11077719784484988,-0.10646262373791036
-9067067999019417937,50,1,C,C,A,-0.10984219960290292,-0.8899719331167735,I,-0.6332875014104656,-0.11077719784484988,-0.10646262373791036
-7349514655007059712,179,0,C,C,B,-0.058947370996955524,0.6570160857094918,I,-0.7057186657894982,-0.11077719784484988,-0.10646262373791036
7050843532969742396,182,1,C,C,A,-0.111255944841957,-0.798972637891699,C,-0.6079802271093578,-0.11077719784484988,-0.10646262373791036
3333326670185693903,83,0,A,C,B,-0.10277347340763243,-0.8899719331167735,A,-0.4727172092930923,-0.11077719784484988,-0.10646262373791036
-38830208847259117,47,0,A,C,A,-0.10560096388574064,-0.8444722855042363,D,-0.6756117360174908,-0.11077719784484988,-0.10646262373791036
-5450955542760996999,107,1,C,C,A,-0.09004976625614558,-0.20747721892871526,A,-0.7266626169352426,-0.11077719784484988,-0.10646262373791036
-2134260629497540258,155,1,C,B,A,0.054152248127372016,2.2950033997608315,D,-0.3889414047101149,-0.07679312683661049,-0.06095413667190641
1500916730733431758,69,0,C,B,B,-0.021483122162022014,1.6125086855727735,F,-0.7100819889448616,-0.09944917417543676,-0.1062254150484863
2819163551886822140,102,0,C,C,A,-0.013707523347224502,1.2030118570599384,E,-0.5865999436480772,-0.11077719784484988,-0.10646262373791036
6729398275004554315,19,1,C,C,A,-0.07944667696323987,-0.3894758093788641,A,-0.714445312100225,-0.11077719784484988,-0.10646262373791036
-4483524151168378206,22,1,C,C,A,-0.09146351149519967,0.20201960958411969,E,-0.6568494464494281,-0.11077719784484988,-0.10646262373791036
